product_id,review_score,count(review_id)
aef29ba8f524551d01c5497f60832b2c,5,2
c6bf4cdc2fc9ca1189d18f026d95af07,5,2
c92af8ae65f217933c222f02ab10e73b,5,2
99d48e31cb95ab20a319faea37066bf0,5,2
f2e82987e8acd46815fda8c648580b12,5,2
37c8b2425c9c0455491b06ad8671c224,5,2
d369c0eb24f18d687ae8598d570cb255,5,2
6bc8dadd7731eae110fe2d177361784c,5,2
e7e460583f2b78939dee0f8cd9a619ed,5,2
c9b6f0f5e861adc800edb233fc1da1c4,5,2
5babb170cd172ec25690087d7018f26c,5,2
192d363be840c4c307c77a1880c1d8d6,5,2
5f2924ba89d5561b2b24067e375b212d,5,2
05d80513da078badb81a5f232e489376,5,2
6843fcf2daa799e469f08d9ded452d01,5,2
091107484dd7172f5dcfed173e4a960e,5,2
beb1cc5b34dcd5fb5c3214a3564b7fdd,5,2
a5a0e71a81ae65aa335e71c06261e260,5,2
afdbe4b0aad75651b1a127946a589449,5,2
e25331bf25687974d6fc419b3bd576dd,5,2
b2f041d29dd572b298f0f74de6297b6d,5,2
d7c2baa900206125473075048a2a39ea,5,2
5dcceb4689c06ac693117bc4296986ef,5,2
be5f0f785e9495b018017045cc207457,5,2
2d31f67b1edd83be73d1448bc1f1a7c7,5,2
e9aa3fd3f316b44c85f671552a04fa4a,5,2
eb0e8515502d5d125d0d9c6ad4b49a60,5,2
c9c64ed470b1fd9239c456fd6fe99738,5,2
4e62b4abde1f1c9000dec8f2b5cc226e,5,2
4aaf2a3c07e710f592c5015ce8dc7547,5,2
57cc92900f861f0c72fa1df2cfe85577,5,2
d950221a89e7555306dc5daef996e134,5,2
2a21592fa9b5f82a36ec4e151bb31d10,5,2
fd9222f5293048868b832e5179fa3ec5,5,2
dbdbf03d0f71aa48a4fbe6ac2a5dd2f3,5,2
163365b4428bf91ee261186233e5f796,5,2
632921e8d6c6b23ae47ff20950a56854,5,2
add32d15ff7c76396b982686227d9553,5,2
74e901ea4caa0b0488e8350431c558e9,5,2
542d8fcc4a81cd455526d35b556437b7,5,2
fc956e40e1a0ca9889d2e182aa6fddd3,5,2
bcac6651b527e7de1413038c0df100d7,5,2
41b4baff1ceec845ba126eaeb07efa4a,5,2
f1a7551730e920950fb0346630971099,5,2
210feb9ae3b060d29ec884aac60e5f10,5,2
45e67c8e544137e6c9dc0b1786f005c1,5,2
968996bd8988520a2e0e9e869819fbaa,5,2
7d1a4ebaf97da87516f9b108af5bd3e3,5,2
ecbe401f10ecd3b822d940d63cc3311e,5,2
4d58a1ff101eae5005f818b97740335e,5,2
f42ce455e63158d56c2323bd054270e3,5,2
253630f686917e7d27f9e81f81b2f94a,5,2
643a4049ae3e6df63858575f28cd7b21,5,2
bd9fca6bf4bdcbf4094d7bc11415dfe5,5,2
2504bf725d7aa06820b73b85c5ca6653,5,2
8264f2dcca3aa83cb217d7f09e9c8cf8,5,2
0f0143975760d1205a4285a4e2a1bdea,5,2
629576b997e202bfb375fc3538a1c838,5,2
abb9d7140478c19fd773dc14e8071abd,5,2
e7ab5dc415d1ef9ab700f49ce67adbdb,5,2
2e104fe380a40d60654e7b36c7cf0fbf,5,2
f0f25035bed5ba1a75a678c0f9f09190,5,2
2abf28861922ed5da75726c7f3eb58f4,5,2
58eaed8e153f27f810f487f2c7ecc57f,5,2
01545847403c0f1e69d76654d66be35c,5,2
5bf143472b353eb9135f9eb9c2154497,5,2
f999054b306fee895e8d378522bf5c80,5,2
2c612d9f04a4e74f68ce85d201c704e8,5,2
d76371ba8d578341888d9c3d61ee90f5,5,2
587daf296426a63860d1b5d8feddab1f,5,2
b342efe893c9d54f8cf0fe3424bb6b5a,5,2
b162dfc96ebbb5bed62e6f3ecc8ceefe,5,2
55dae7585569be721ef89eba4379e38b,5,2
b11b6e603959e09bb5b90095db226602,5,2
4615c086d05b264e9ff7004fcb515e37,5,2
2475f9f6b36857e1a35292cf761ffa48,5,2
8ba8c90e50add29be3159373ea7cb990,5,2
81f2db696217a6ca38f7addba4245fd7,5,2
0fb9aa9a6103872d8f580d721e099f89,5,2
9fa1e97015f5c5e76add50079bb0ab44,5,2
4fa87eb0a7d3d0e774828565b1b8020a,5,2
1e89bd6bc4f739a8b303c92d58bf8014,5,2
a6bbf1a7c24a6047e499f1374648d824,5,2
cc88837a83ef7b7ea2bf724434a53ef3,5,2
215ec1620e0f8475dcf0a38866aed21e,5,2
d1af7952c3c2ac8dfdc63210af2299e6,5,2
d951b7ee80638f0b34111a091327be42,5,2
f4d2144023a238288d36db2840a37ea0,5,2
5c2fc243b33c2c7c211fd9e09beb7cab,5,2
b112694f32005c5254383ccf38bfd11f,5,2
4afba85a48ad3d91d79215ba93ddb023,5,2
91894be08b341b3d6228779d2a80ab94,5,2
b4b6d57077183818e56eb57b4e69c6ec,5,2
c760b9447b368feb545ae8c568e4c94f,5,2
9e95726c7b2d65513b9f33958026cd1b,5,2
f1f47f712d19a52644c70a297ee0e27c,5,2
24d95adbf4d5909e2353d0256eb3ab4f,5,2
edaa2bd93560f6d79e10b21fa2858004,5,2
e390a486e30fd924501447fb663de0b7,5,2
4c8c1d73644dce680ac36856d70c1f9d,5,2
fd76f22bf3648e0dd4295e593def7664,5,2
cd072553fd098e618264cdfff5980360,5,2
b7c82520f8817fc72f7f5ac962035260,5,2
b8d157185e5abaabd9244275aca22a7f,5,2
972c0d7dad0a283c8704296f1acaadd7,5,2
fe2eb4afacc06314372f75be9c2859ff,5,2
d8a95ecf1c05b391d216669a9652bcfb,5,2
010c988805cc0a13b9ba455ffc6c8510,5,2
5e53d7f0369429a1b28ef093a15f7509,5,2
37095a57db396667492dcd7e10f5b792,5,2
11a10f5773a7da9fb352dfe9e119803b,5,2
862e1c1b2c4a148c5a5b23dc0ced1fba,5,2
bc596794d92f7b9959fe0e7430354b52,5,2
07810038e53a9f409577581bae23fa1a,5,2
79fc4c7da6812091c88d89e02e02887c,5,2
cde89c19bf58d71bc836b1495a5ff123,5,2
f7186d0740a850c2f73f4b67959336fa,5,2
9c3e030eb36047b2a7610a613b945642,5,2
ff9032482857269e8683f0c2f8ba4709,5,2
f2c1df0fc307ec60e3321c708c1dcac3,5,2
23b3e6e0aafa806f323de78534212b67,5,2
af8533a77adce26dca87480c4c5c9af4,5,2
eefbc932268cd0bdde377b3d8ecdacaa,5,2
84e1b9c6ba2ed178bd217097b41f1251,5,2
2a763f02c6a7a8ab7c1be0460ff891d0,5,2
003128f981470c3e5a2e7445e4a771cd,5,2
f0bc8fe90b1c3901a14ba52f6aa17273,5,2
c62dee961914cc2e49239963b04258ec,5,2
ff96895c6b1d31f34b2d82f86670fa85,5,2
c4e8d6b4c4915e1e596379c68c4391dd,5,2
0e1cd2215a878ad18b2c0b482330a9aa,5,2
5afcae10f25795d55b858f6a2b95233b,5,2
56a59e73563d9b8d536af8b0dc9e0995,5,2
e920f7b4d8d5aea075445edf274ef24f,5,2
a97cd00f5c1dbfbc7f0f4b6c1032253e,5,2
ebb6edef98680a55bc741b18c3c30844,5,2
e4aa3f3e3209009166c6b79afa8204bc,5,2
3ae3ff1822dea42b242b5902e605c1bd,5,2
b72a8fd99d59007948419121f2a5056e,5,2
254689a977285f8dd17c32b30870e933,5,2
51e3084a334ce75dc646c9c6eea90e37,5,2
8347d3b517ab185dea43991aebb46737,5,2
b16c0da649071283aa94607f11da154a,5,2
ecf60cb41ee36163755ee427f85ef680,5,2
7668d66f068c135ede2c919c2be31563,5,2
6871a3c157d6f51697e887f3c3598479,5,2
5450ae624c196f64c291a61b12ffa3ee,5,2
d60c79092c4d9018a9e4f08f24b7a280,5,2
def080e33b38a4c756347d4665b40a7f,5,2
341141693c1995e911d0a5843f7c289b,5,2
8e32a514da51f104caa9cfbad8df8432,5,2
623eb5b692e915575c7392ca5cd5cd53,5,2
cd3575ef99cf6bbf1a7959de7ecfa3d6,5,2
900c2341f3b48dcc07b37f6e9e080b9d,5,2
f858dbf7475a6089fc882318b8aeaded,5,2
9c46567584228684abb9695a398d0f18,5,2
e355d989e7c7101b4e80a8e9052985fd,5,2
9ac3471b9357338ea8054108a00389e3,5,2
ca80683f1a9622d90278db41328f8d3c,5,2
dd1247b741df1771259ee7beb0e4b8fc,5,2
90871024847effc9791a5051a4d4160d,5,2
0a27be3536127164b11173c57f14a2da,5,2
00be617b58175bf207fd35910d5097a4,5,2
e20e8fa3a50b1774e52b89664b3b6ddd,5,2
d159157f1837c548e960ea0e9b00b259,5,2
d655dc03de9b831ed22639631ab2958f,5,2
d8c83b90d022e897454430e70afdc5d3,5,2
cae79e3b5c787c231543fa415a20b5cc,5,2
f100f4ee5e2b55d163a3f7c300c24d26,5,2
96530fd162c17a87b70830cc5fb0f45c,5,2
25830cd3f917e51e463f79c181a670ae,5,2
c072e7b87c8413341505d50d8234fbc2,5,2
b1cbf530dc2a793ced8e0768ffcce501,5,2
ed5783fe4b2194c66043e77b648ff4cb,5,2
3c169334e3cd4e710ef729a014d38b2a,5,2
d313e598d5777461545098a7bba14549,5,2
170e27ee183ac140aa68a86bacd2a6dc,5,2
7152e6cb147a800b37e853d1f16c7ea7,5,2
4eaa9539b7777049d7b8451cf44fd967,5,2
a38e6346616a8f362c328b9537b1ca4d,5,2
bf00630db939d773babccfe2449e9075,5,2
26abb7e42cded69ba9b3736643ebeb39,5,2
9c60e93e03989cf6e4a7da214723920d,5,2
92d9e76c3678dc402b5d1a49f1ccc7f2,5,2
78514b0a0cec96621010b7b6a2bfd6c6,5,2
7488482ecdc1096af0d1f23338dbdb4d,5,2
dd2ab8097e36b7a1f348e87f9b22d09b,5,2
a779813bc20484d25e7dddbacab940a7,5,2
a6509ce76da01c1027fea6d7aae4099d,5,2
c6c1f263e076bd9c1f1640250a5d0c29,5,2
e0ab3fcfb0c3a63324f2797e03bc4199,5,2
cfba4923dc05bdeee56a049ae75d078a,5,2
b101b46755d3037cfa56b29f72e11a19,5,2
d5edb235c490c253cb971f0ca5a7af74,5,2
6869b7e59ba6dd738b6ad254e6794b1d,5,2
3ff81cd0e0861e991bb0106c03c113ca,5,2
ac1edb0e0a6743cc20e6277ecfc1caf2,5,2
6a767a963418d92134920e184e918517,5,2
7e503dc4ddcb4b145a8bb4c00a7c3249,5,2
58e0b47f6b59ceecfdf2f371b681063e,5,2
306e6b5dda3397e4a9312f94d82565b5,5,2
b92c9497350a21aafcfe30f2265068d1,5,2
3eb235314db36995d65c80718db4fd85,5,2
bb7a5793447637a7bb096f75dd7e5dbe,5,2
99fb0293e181af6a2b692fef4ddac420,5,2
c8e3a7fd4e2565e83122a3c9b17f7a80,5,2
76d75f398634bf194ba99d7297e7d1fa,5,2
e53023ab8367557ec53afdc82e03121b,5,2
244e3bff7e186eaf8248819370c22daf,5,2
5a885007d9eed9680c983b19126a4bee,5,2
a5a6a6f715af9f3f16761c445f932103,5,2
fc935e2845dacecf29f0555465bed91b,5,2
d97a2cd1d784e47c2ff7e14b54ebb6e2,5,2
2f5895fbda5cbf713513c5b641383a97,5,2
efe4838ca7d6540e8fa0ea4cf5660b46,5,2
762c5d72dfd6cb77f19a9e1fd79e43fb,5,2
4a16cff2de159237df876ff7ba0fceca,5,2
387e781bdd254dd8821e6194af0fa8d7,5,2
f582884ed8bb76a4b6317b8c9e966d98,5,2
72ba1b1e37ca92467fe787728625c76a,5,2
9938217cedf3d56b2abaf11f2d3feae7,5,2
31c92d83aa85cd3c98fcc6fa9ce6329b,5,2
b3793f4676bdf327ca34c40d236ee2b2,5,2
bea6df30df5a4d9e7edb50d44857dd54,5,2
5ceafdc1d838f693f92b8c2d8c3bdc86,5,2
d51f9e208b88e49c98f6a55649d5df35,5,2
ac18c4fdc7fb66fe4d3d88dfc02d041f,5,2
4563d900cd3080ee4854e36ea7d0f156,5,2
e5e0c45564bc74a85e8e51968fdefa8d,5,2
c7c2108eae6fb6e6822c8128f5a98afd,5,2
fa0bace68b883626200a9047a5ea10ca,5,2
c927fb6e90732272045f357a48eaf58b,5,2
e799a2b8707a6a256fa3c040b75d2713,5,2
2ae49b2b174231324f42d783f93d0edc,5,2
be15b247cf0071eb495d6aa6d35e6e22,5,2
638bbb2a5e4f360b71f332ddfebfd672,5,2
081d21aa3dc9b583104a15fc4dfd1160,5,2
985d0e44eb77bf7ea235ed88dbec3936,5,2
488d60f672d1e67be88006cd4dbce218,5,2
b840f8eeee0b143a479738d150115753,5,2
0e314819204e6e8c5f4481cf5e8367a4,5,2
f6c69d9a3f61a0d56c49e3f7a459c57f,5,2
ae760abaecd982ddef888b342412ee8d,5,2
7762d533895097b6e2f2b64ef66b2ec9,5,2
a16dacf975b8dcbafff14b679e6eeec2,5,2
f555f8c0d7d8e7a84284ef3cc3d6b84e,5,2
499bf152a2df4c2caa45d1c34342ddec,5,2
49e142d8098b20ff2dc9ec73cdd5afec,5,2
0cc96a3f64ff4585c941ab9aaf043f18,5,2
664085fcb2616db929da15dc9ac204b4,5,2
58327c5dd67068015c5a9c5eeb51d848,5,2
3ce7358fb633d033a700464c6a82e0bb,5,2
520ac02e0e8cdf179eed22f204e3f26d,5,2
8924b7a8cf460f276c5fc77859b97539,5,2
0db4869ac8a908414823d44d742f5ba3,5,2
28695d1fbc87ba371ee1a55dbb422f0c,5,2
c46c87888b081cf424913fd74b9b6e87,5,2
e2b9252181ddde232e0bfb68df262610,5,2
3a6e1126835fc77d816b7c7928f2454c,5,2
7b5d9a68d3738077e0100d0528dd707d,5,2
9a469eaf45dfbc43d39ba1977a3c07af,5,2
480e6d74b9b908faec73816883591ee4,5,2
509fefd029493821b4be744a1b333694,5,2
0830788ce2a21bb3aacbd956403f7851,5,2
ceb43e52119b25c8f2b6049a5534c339,5,2
8cc8c4d7141c82262576156f95ff3907,5,2
b35c8479840135aa13a0f2d6aa8b7f38,5,2
0c4709ae5ad2750dd34dbaff9d5bbd3d,5,2
9ba0a80d7ee6698a4ff8af48e37ddcbb,5,2
50063fba038aabf31446889396187973,5,2
d7a2f0c3a43042d52cf8361958342c5d,5,2
6449ec897c9c3c3bcd296df559f6e746,5,2
2365562e74dd46f5e99cdc696c504cea,5,2
728c17e07a160fed8b31f419de75f2c4,5,2
282689e1e4c5d32efe135668c32b6722,5,2
05ac001cdcd6e4a3cc1563efbc5a25fc,5,2
f0f719ace174d68fdc838d8d6c4ce26e,5,2
65e52a3d3ad102e0308bfde7c1424a89,5,2
d2dd851308d9f2baca67043df303d36a,5,2
61d52f4882421048afd530db53d6f230,5,2
35e2ccd07a55da4eaf8c613e6d8c92c4,5,2
e673e90efa65a5409ff4196c038bb5af,5,2
774e2ab4466ae169c99921fb8c12a390,5,2
aa6a696816c69cb3bffdf42d62642a80,5,2
b6acad95bb80b9f438b3496bfdfd8257,5,2
c23381297fa734ea441a15d723199fb5,5,2
4df4e2fa82369cf0ba8bb28833d44848,5,2
1c4b558889819d00efc1ec52e76bc450,5,2
a1fa8c0b1d3e019af17cb198cefa4691,5,2
299f75185c7f6f9b711b15a5ddb77e56,5,2
f5c0451a8329bdf130172a733eb5d60e,5,2
dca18a6e2fb6da75092ed874094ed7b6,5,2
b19f489c6dd8b47c1e9ecd9e3f2d8bb9,5,2
4e5a066f684af859ca235b1c73985775,5,2
e70bc14a36a0d1a0394cc724be815a1b,5,2
a70f58bd49225ad1d9f199d3766385a8,5,2
775882cccdd5199956853d6117b0e650,5,2
f32ac4ba1acc078eadefc29c8d76a9e2,5,2
46c01e269265ddd1b66ccc8b4588a411,5,2
a8de27e0e3c906eb51872553801962b7,5,2
4cb922d064b9a86b25b900350108771e,5,2
6456fdf43df7d711b98d91fe574e43d4,5,2
5101eb75c72eba49b6ab5e3cb721c99b,5,2
9cc7982cbd4b6bd47802ac85347035dd,5,2
0da904b76a8131e90eb8af2e4826ea59,5,2
224f4ce3262279a31db214df54befe1b,5,2
3e34352aa9c04170d941a9a8c6a895bb,5,2
83a26c42a5f94b7456425cd0cd20daf8,5,2
37f4d0bf85fbf875c920d460766d6a5c,5,2
0603179793e4bf68b9dbdb4ba238a3b7,5,2
e3236035f7e0c05a72c94efd538abf1e,5,2
96cfc72c759891226dacf3dfb303d6c1,5,2
ef06c0458c76196646fe25444b793139,5,2
f88585b513695493f26dbffb34c01e75,5,2
cb1b037c120d9dad45d63a2723e46f18,5,2
11b2b219c6995bd51ac7973c2b352a0d,5,2
bcf28e2680bbdb599383f24b32d8d5f2,5,2
544f4b7ff50d0cfa47e70a27458c8d95,5,2
57de1d67d6badffc863b651c74e59dd0,5,2
7d7cb1699744aa881c5a06f79cf072ff,5,2
0f92f397b79607d4226672220bd7a291,5,2
138dac44dc568cd36c6f1d1e5e181d5d,5,2
a1349515a6b4241f2e09a28b5cd2c453,5,2
e146dbd6493fdfb50152400fc162f25a,5,2
090481b27cff4d143f62be584cba5ed1,5,2
151259fe8ced305ca05dc771fc72d711,5,2
c384e8f1f1c380ef1dbafaf080ba25fc,5,2
a9b3c1c9a790da6695b60d0b0070578f,5,2
b6bcda8f7c2501c62c8dc56a89da666e,5,2
f41f2bc23bbc617dd7fe3bbe1168754a,5,2
caa1675deee5711b3aff1e4f5946266f,5,2
576260585d9d4d112b129048750cf18e,5,2
bb463a67fa5f529fed44b2a697346c4e,5,2
523786e175df56bf2e15436a6da66a5b,5,2
95ddb6784d69952b116fd5bb2408b788,5,2
65400edfb5c91587f723f62138cbc40a,5,2
3ef787b4af18c9a34154a46928b09b24,5,2
c853cdc7ab9eab59b04f753cd9a2f27b,5,2
2de2a40099e05d5f0e47d69623a3c178,5,2
1ba039173f93b4ad2c34545eb1f64f24,5,2
c201a862c6018d402222594d5229c613,5,2
65a664671b56435d4b383cdb373f1b94,5,2
9a811162b50289557dfbcf9ecd9953c7,5,2
d9880e15196711e7f9fe7dabc5f74117,5,2
689b01074243aeee72049c8da42d2e22,5,2
15d0beee06988a8a3a98717582e478e6,5,2
a9e1f2fff48f21f5e6fc9dce739e1160,5,2
a87595e0311a6cb55db1cef3c1c0e7a0,5,2
b56d201af4e494d64897a4be5bb6782b,5,2
f62ddccde7e84ddb39d2df03e228e044,5,2
c7b434e06698e7a2bef457be15a048d2,5,2
c3a954d7be97f5818bf83f743a17863a,5,2
aa864f45a26bbc494d37ae12b0065222,5,2
446f791c0261ad0a93d4dced49d5d0bc,5,2
179d54e1466a2c4b64be3b7e4ca17e31,5,2
fabfaca40872eacb2fdd24bc37a01232,5,2
91aa52c1ac115bf6dad8750700e06d2d,5,2
2a7841348f24a00ee83641784f88f9b4,5,2
ef153414d98782a711939e8fa3dc89ea,5,2
a2f7cac38089c44bb364918bd80468d5,5,2
6642e66f26b6e23817ada36eeae229bc,5,2
cc28e7bdcc3ea1721d32acf3724d99d0,5,2
2b89194a2977f53d2d61aeeda4165417,5,2
4c6a40b5fdcc849875c3d0b3144ea1f5,5,2
2f26beac326b9a10741b8c59f00a59ab,5,2
25b569d22d25020f8a5d52f8ad129b14,5,2
9f39e03276af0a6bbf2459ec383a19e6,5,2
06b0745ce2aca5382b0509425b8a5ae0,5,2
761a7d7da15ca2d6f0aaf29e22bd1479,5,2
85567ceb8a1521a09cdab785ab726b03,5,2
777d44411c685bf4d03294fc52d263b5,5,2
677ea65357366d30a013af105b2c8a0f,5,2
6d1d611877ca6fe8901e27ea00df988b,5,2
4d99fe6463cbc101057f59a2380bf2ba,5,2
4cce3fa9fee9eb2361e0b9bd32516958,5,2
28dc766929435d5a8555ce85e2f82667,5,2
6bb1532261d0a1b244b21ed4aab982bd,5,2
9fb7b543084835bfe56b0094501dee9d,5,2
657491063e8a63247a108a4d9cedf020,5,2
4e80e5fbd1f7a5e67501d0e1573abf98,5,2
5a719c85a2cad2da6076ea511aa4023f,5,2
736c8680c4a1ce8fc7ed08c9df0431ab,5,2
9bde06b382560a866ee357832761aaf0,5,2
947f602dbb2ac7b6795cc5b1f0508a52,5,2
8b502ca34e28d30605bc667b965b6abf,5,2
ffe013e1b4603e3b0b02fbb159d5b400,5,2
322c315bc0661c64fdcab7a70dbc0354,5,2
8bff0b13faf092077c3bba691c07ff16,5,2
c9fbc1aa8e59ad7525f82fd8a5cb2337,5,2
33ec1056063990a554e2e2cd85219de5,5,2
6df3e292ba834323d4d8164d4c88e698,5,2
2511e504fd7794c668a8521aabe3713d,5,2
b84ee1832bd494a163f0a8315efde95c,5,2
aa8627a375771ab01288705307ec4ae5,5,2
e3a23a99f074226ad690393a840c3244,5,2
3528876f41132ca5604b505343619412,5,2
6d426dd1336e5a7d34470ae65bc68abf,5,2
ec74982f2c5381621923b6b704605624,5,2
641aef802951b7cb93574143819fac79,5,2
53f022fb540ac66bc0374331d2342a60,5,2
8e48c45980a3fee42f12f7986a4b68d5,5,2
d6235e8c515051ea4e5ab000d625b9c0,5,2
261c7021d2e157adc42f6a537ecd5e22,5,2
7cf14faf0bbe9357dbd24b4a1de69f2d,5,2
7e5fd19172dd777a98503a8fbb66fa04,5,2
4e0946aebc8e1d7521219ec1e7380aed,5,2
4b633d15945d2ad44c91f29920d2e75b,5,2
137463a11feed96cfc9fbdd97d4e2403,5,2
98f867248b7d5c7262dea39dfe1d74bb,5,2
d9279101bd9bcdf95aa06a8081b24367,5,2
749d3e9ac43e769ce6245a97630f6543,5,2
660cde3831902f7c7054cda45716d948,5,2
821989139f3c663402b835436a9d5639,5,2
50a507147f39a8d8ad52ee1982e20673,5,2
c0205b35b5e0f162b0dcc48572223b72,5,2
c7aa6e6a39fc78bf4285e9ec06823bd4,5,2
27b99299bd10dc45971843eba0ef3124,5,2
d0c54febdabb86e59080ec565c461d1e,5,2
36ed32627110790264cb94c9d49ffea1,5,2
a734287b931bd7a03b9e30261ddc08ef,5,2
b28a05b86542471543370c2399f04fd3,5,2
92298b2c1c8b487f7029ce5ea3b87018,5,2
30a47cc354b9607076272300c899dce9,5,2
b74dc0cea31c255d5208d2a80c10ae19,5,2
bfa3278e134f379b6be461cc463009e3,5,2
f1de94230ae234a2f348835b969eeab1,5,2
078a6c96f58d2261cc4241dc9907b143,5,2
d5cfc4570ec66c853873c3a7be07e377,5,2
a8d8c3a49c2c4b4f2982b529311ce670,5,2
0c8862859cb952ee81428f80dc8140d9,5,2
a027d4d9a0ffc6b3c2cf45636b044078,5,2
8c5af0747c457be38b6147250a5a5487,5,2
082c3f21a0fc7a07cd303552d8b6ddae,5,2
2adbf3f442344a158c04cb59b8db107a,5,2
d23d89e8971b610d32ca194a212ae44b,5,2
cbbc2be2dd13b09f354a19a987e05924,5,2
b343cce43d6f08fe602d2892b106ad59,5,2
4bb12ab0fcba9b632bcf4a2f2b5430a7,5,2
d372821d2eaba9c81a3d5fcc302c2f78,5,2
4e41b17f39aabdb1eca7b0af6722ba62,5,2
4073784877d08fbd075c0dd3e1bff5de,5,2
8b8702416a4fecb685fc70b056cac372,5,2
e20fcfa5bcdc5c4341d6680cca2bae68,5,2
746cc58d3872bae3f850565b028b96d0,5,2
4e2e67ecbe3c5465a6c3c76db8acba86,5,2
7192c6fea73bae6687d1b584a551376f,5,2
3918438461819ce9da3aad383410a292,5,2
849bbcb8cdb844f1cb82330de929a1e5,5,2
cec6b4ac0968c2cb31bf465a834aa831,5,2
b770fdfeb3598c315c74c881afdeacd7,5,2
1aaeaa2c5da72dcc8358011100dc5a26,5,2
1224503f1f9b9e8ead31a3d32220ebba,5,2
af69caef8804ace46d262381e80dd523,5,2
4601231c3480315049971ea0a61d3839,5,2
181f62ad3d1d8b78fa2695f30613b444,5,2
00ae7076313576f94d9107599d79a978,5,2
8e8be416148735cd89189a866eaa5925,5,2
e526c01c04bb7ef5ba2773baffcc85e9,5,2
bfc275f6de912665e4dcd8da32f43c10,5,2
4638e41e1c53018897e12edbb2815807,5,2
a8557b8cc2880e245f6e7b7dbb0cfb04,5,2
ef814c6dd6dc000a73c50dbaedef4002,5,2
2cd9064c8472a73250ac970950521c41,5,2
c940221719c27b554b86f7fc9f8438fc,5,2
0b5c0ecd14105464e2b879a307092e3f,5,2
de0f5a42f807e66ec0e2803eb10a5a4b,5,2
fe0c30fb2df4e35bc7319b277ddbdaa5,5,2
daf84169c9437371e99b38e7f8f80f2c,5,2
502ed403f8e1f7d179ba2f64172af3e9,5,2
0a8364a63342dab8877bc3e5eb7cff6c,5,2
c476f7ea19b96cf3e65bd83d88439250,5,2
3c139df1bbfd2c48c110bc9ca5d8c133,5,2
1f8e37053267b9ea6ef0fbb02cbdce80,5,2
a412aeba7360afad41b632da6b27105c,5,2
5a4ad40b009d7b9aed160df860afffec,5,2
497990bf1833de92aef1f3bfcda8718f,5,2
cc3181a81384b6fc34602d49cb6068a6,5,2
87f6e794e8e759e774a4c34590565036,5,2
d1ff1a1223a2739d17005c9f4c4a40b6,5,2
b80b2895a4edf092d99f63d8d96d84e5,5,2
cc158c284564106f4b668ae02389e2c3,5,2
282dcadbd8c61f52f06a8ae802b54ee6,5,2
16fdfb4f828bedbe3ad9a00162bd5339,5,2
058453fe8a9473eceee27349de3b38ac,5,2
f636021ab0248325d2b69e3bcfc489bd,5,2
9411bee3a54ddfd68c52f1fdf4cd446c,5,2
c8d911f37c7f9d03f1b86ba6e1258ae0,5,2
2152380ff2e0afbc8c1c5b7c72732c40,5,2
4a8388d725082add032c3a248d515142,5,2
2f1927c926303d27159849d2601d5d96,5,2
d689618825d1a2151d263f5969380e0f,5,2
625522e2041f5759bc483af612e22718,5,2
6b3c88110203820df52c762cd2d2e80f,5,2
566d15b940c0d5e7a0a37c82b8ce353f,5,2
b3e62451b0073eb78f48426d3832b8d2,5,2
965ab297b516455ba5bae37d17bc51f8,5,2
c33a764dad4f6747f7c56115bb8d5bb7,5,2
6e70e2f56d6f07cde6377a05d1679f79,5,2
48fed1b321d23ca8ba0752b138e7fbe5,5,2
93b513d693c7e922381d6aec80dfb639,5,2
adaf53b4c04b9aca88c0f5c9ba4c3880,5,2
94938d42be4ea1064db3325c385ee6d6,5,2
e1f3f6e6cd65169825945c5d696f568a,5,2
77ddf7d9682490a7d50e7d580460d4c1,5,2
103704a4243ec0118742f6b229b029d7,5,2
f663527ddb1b3def5cf66a2324c3402e,5,2
d17fcc262e1deff42dc118031835f4f6,5,2
98e5d3ce2fa01b7829c3e1b1ae40646a,5,2
a836767158b2c4fdca1d178b8e4e6165,5,2
ee7cb55a3fb6c3f091ecbfcdc46359c6,5,2
4ea626d476d64c8230844ea3ae17c3b9,5,2
5dd65915a87e9031993b18e481a3cbe5,5,2
bc68b4f9aacf4761a51fe96ac9cb6d62,5,2
e5063ce7fff1cf7cd528dc4c1e7dcba8,5,2
5a9390e32c656cca81df71054e77b93b,5,2
5a168adb8f812ea06dbbfaaa3bae7986,5,2
46a03707de74b0250b111cc1378d8008,5,2
8de310188938fc8abfe1aa7ee927ccd2,5,2
3777da5a4d01cc856906b449ddb7ffd3,5,2
586b14a3aadbdec1439e5d7029fbe886,5,2
c3099dfa5bca8734d228152d9c7d894c,5,2
462ca84097e3116f8dc7642fb057b4b2,5,2
829874309190054ac199e75205ad6b33,5,2
a16a8eed860c19b57d6326c7f6936d3e,5,2
5b4b8595bd33017cf3c87c8ab09c2e42,5,2
2bba3a44641e194c111c2907c17ab7f5,5,2
7e50b75774c90a76cd3fa12f33de892e,5,2
ae8b1d2c414a22d06ba197876eff92f2,5,2
48cce5e4d2191b274474ac6327a3df2d,5,2
2a34e0af5f72ca6cdeb148377a247c86,5,2
53090d94b00b6613c77382b7f4617d2b,5,2
ce0a7865b299f784a6ca12dac0ec8649,5,2
d3ed5f1ed25b2b1f8f152a68a88b2966,5,2
4f00a5557f84aad1f45c6f70e3efc353,5,2
1e5b160bf180293380b0d3e68bcc7ead,5,2
67d9cf5b0dc7a0b9fb091efc68b14140,5,2
eac611ce220f095680e35c1c1124bcb3,5,2
b2149b7e64788f888efdb743530aedaf,5,2
